production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status
PRD-003239,FP-010,2024-07-25,Line-C,19,Afternoon,MCH-09,OPR-018,Scrapped
PRD-003240,FP-009,2022-05-15,Line-A,12,Afternoon,MCH-15,OPR-030,Completed
PRD-003241,FP-010,2023-04-24,Line-D,16,Morning,MCH-04,OPR-043,Completed
PRD-003242,FP-001,2024-09-05,Line-C,15,Afternoon,MCH-13,OPR-038,Completed
PRD-003243,FP-003,2023-10-27,Line-D,33,Afternoon,MCH-01,OPR-044,Completed
PRD-003244,FP-004,2023-08-17,Line-A,19,Afternoon,MCH-07,OPR-007,Partial
PRD-003245,FP-002,2023-08-02,Line-D,25,Morning,MCH-08,OPR-010,Completed
PRD-003246,FP-001,2023-01-21,Line-D,23,Night,MCH-04,OPR-004,Scrapped
PRD-003247,FP-004,2023-06-03,Line-A,23,Morning,MCH-10,OPR-038,Partial
PRD-003248,FP-007,2022-09-05,Line-B,20,Morning,MCH-05,OPR-011,Completed
PRD-003249,FP-003,2023-01-21,Line-D,21,Night,MCH-11,OPR-037,Completed
PRD-003250,FP-006,2023-07-15,Line-C,29,Night,MCH-09,OPR-031,Completed
PRD-003251,FP-005,2022-05-24,Line-A,19,Afternoon,MCH-13,OPR-018,Completed
PRD-003252,FP-007,2023-12-08,Line-D,13,Morning,MCH-07,OPR-049,Partial
PRD-003253,FP-003,2023-04-21,Line-C,23,Morning,MCH-07,OPR-052,Partial
PRD-003254,FP-007,2024-08-08,Line-B,19,Night,MCH-11,OPR-002,Completed
PRD-003255,FP-010,2024-04-10,Line-C,28,Morning,MCH-04,OPR-026,Scrapped
PRD-003256,FP-004,2023-12-27,Line-B,25,Night,MCH-02,OPR-030,Completed
PRD-003257,FP-003,2022-11-10,Line-B,6,Morning,MCH-03,OPR-043,Completed
PRD-003258,FP-005,2024-05-21,Line-C,2,Afternoon,MCH-03,OPR-036,Completed
PRD-003259,FP-001,2022-06-03,Line-B,5,Morning,MCH-13,OPR-022,Completed
PRD-003260,FP-003,2022-11-22,Line-B,2,Afternoon,MCH-01,OPR-043,Partial
PRD-003261,FP-004,2022-07-18,Line-C,20,Night,MCH-11,OPR-033,Completed
PRD-003262,FP-008,2023-10-28,Line-B,6,Night,MCH-10,OPR-036,Partial
PRD-003263,FP-001,2023-05-25,Line-A,11,Afternoon,MCH-02,OPR-046,Scrapped
PRD-003264,FP-008,2023-09-15,Line-D,18,Afternoon,MCH-15,OPR-017,Completed
PRD-003265,FP-010,2023-06-13,Line-A,12,Night,MCH-09,OPR-028,Scrapped
PRD-003266,FP-004,2023-04-11,Line-D,8,Night,MCH-14,OPR-047,Completed
PRD-003267,FP-007,2023-10-29,Line-C,21,Night,MCH-10,OPR-041,Completed
PRD-003268,FP-003,2024-09-06,Line-B,2,Afternoon,MCH-09,OPR-005,Completed
PRD-003269,FP-004,2024-03-17,Line-C,24,Night,MCH-03,OPR-003,Completed
PRD-003270,FP-006,2024-11-18,Line-A,4,Afternoon,MCH-05,OPR-029,Completed
PRD-003271,FP-003,2024-02-01,Line-D,5,Morning,MCH-07,OPR-046,Completed
PRD-003272,FP-009,2022-07-07,Line-A,26,Morning,MCH-14,OPR-011,Completed
PRD-003273,FP-005,2024-10-10,Line-D,22,Morning,MCH-03,OPR-018,Completed
PRD-003274,FP-007,2024-03-15,Line-A,21,Night,MCH-06,OPR-012,Partial
PRD-003275,FP-003,2024-10-08,Line-A,24,Afternoon,MCH-03,OPR-001,Scrapped
PRD-003276,FP-009,2023-09-28,Line-C,27,Morning,MCH-04,OPR-016,Scrapped
PRD-003277,FP-008,2024-12-05,Line-C,40,Night,MCH-01,OPR-027,Partial
PRD-003278,FP-009,2022-11-03,Line-C,25,Afternoon,MCH-04,OPR-002,Completed
PRD-003279,FP-006,2023-10-30,Line-C,10,Morning,MCH-14,OPR-025,Partial
PRD-003280,FP-005,2024-01-17,Line-D,29,Night,MCH-09,OPR-042,Partial
PRD-003281,FP-003,2024-12-22,Line-B,37,Morning,MCH-09,OPR-042,Completed
PRD-003282,FP-005,2022-06-23,Line-A,7,Afternoon,MCH-02,OPR-053,Completed
PRD-003283,FP-007,2022-10-26,Line-D,40,Morning,MCH-09,OPR-025,Completed
PRD-003284,FP-001,2023-08-31,Line-D,4,Morning,MCH-09,OPR-039,Completed
PRD-003285,FP-003,2022-10-25,Line-C,17,Afternoon,MCH-03,OPR-046,Completed
PRD-003286,FP-001,2023-12-15,Line-D,4,Afternoon,MCH-04,OPR-054,Completed
PRD-003287,FP-009,2022-10-26,Line-B,35,Morning,MCH-08,OPR-048,Completed
PRD-003288,FP-001,2022-11-01,Line-D,37,Afternoon,MCH-13,OPR-011,Completed
PRD-003289,FP-006,2024-02-23,Line-D,15,Morning,MCH-09,OPR-045,Completed
PRD-003290,FP-009,2024-06-30,Line-A,6,Morning,MCH-11,OPR-016,Completed
PRD-003291,FP-009,2023-03-08,Line-C,15,Night,MCH-02,OPR-048,Completed
PRD-003292,FP-006,2024-03-26,Line-B,2,Night,MCH-10,OPR-023,Completed
PRD-003293,FP-001,2022-01-10,Line-B,9,Afternoon,MCH-11,OPR-050,Completed
PRD-003294,FP-009,2024-04-30,Line-A,20,Morning,MCH-06,OPR-055,Partial
PRD-003295,FP-009,2022-07-19,Line-C,27,Afternoon,MCH-10,OPR-017,Completed
PRD-003296,FP-003,2022-01-15,Line-D,20,Morning,MCH-03,OPR-056,Completed
PRD-003297,FP-001,2023-06-01,Line-D,12,Morning,MCH-06,OPR-044,Partial
PRD-003298,FP-002,2022-10-15,Line-B,25,Afternoon,MCH-10,OPR-057,Completed
PRD-003299,FP-001,2024-06-29,Line-A,30,Night,MCH-14,OPR-043,Completed
PRD-003300,FP-004,2023-06-28,Line-D,19,Morning,MCH-11,OPR-048,Completed
PRD-003301,FP-001,2022-04-04,Line-D,30,Night,MCH-13,OPR-024,Scrapped
PRD-003302,FP-010,2022-08-31,Line-B,16,Afternoon,MCH-10,OPR-027,Completed
PRD-003303,FP-003,2024-10-09,Line-B,24,Morning,MCH-07,OPR-049,Scrapped
PRD-003304,FP-010,2022-02-24,Line-D,30,Afternoon,MCH-10,OPR-023,Completed
PRD-003305,FP-009,2022-08-22,Line-A,4,Afternoon,MCH-09,OPR-059,Partial
PRD-003306,FP-009,2022-10-22,Line-B,27,Night,MCH-14,OPR-047,Partial
PRD-003307,FP-004,2024-08-14,Line-C,19,Night,MCH-14,OPR-031,Scrapped
PRD-003308,FP-004,2023-05-31,Line-C,29,Afternoon,MCH-09,OPR-025,Completed
PRD-003309,FP-007,2024-02-01,Line-C,9,Morning,MCH-08,OPR-004,Partial
PRD-003310,FP-002,2022-03-30,Line-D,26,Afternoon,MCH-03,OPR-044,Scrapped
PRD-003311,FP-010,2023-11-05,Line-C,8,Morning,MCH-09,OPR-042,Completed
PRD-003312,FP-008,2024-01-24,Line-A,19,Afternoon,MCH-02,OPR-017,Completed
PRD-003313,FP-005,2024-07-20,Line-D,27,Morning,MCH-09,OPR-055,Completed
PRD-003314,FP-002,2022-08-30,Line-C,19,Morning,MCH-06,OPR-039,Completed
PRD-003315,FP-010,2023-07-03,Line-D,28,Night,MCH-02,OPR-030,Completed
PRD-003316,FP-001,2023-01-02,Line-A,30,Night,MCH-08,OPR-055,Partial
PRD-003317,FP-004,2024-05-30,Line-B,18,Night,MCH-14,OPR-043,Completed
PRD-003318,FP-006,2023-05-25,Line-D,2,Afternoon,MCH-01,OPR-046,Scrapped
PRD-003319,FP-005,2024-08-10,Line-B,20,Morning,MCH-05,OPR-042,Scrapped
PRD-003320,FP-002,2023-02-17,Line-D,3,Afternoon,MCH-05,OPR-030,Scrapped
PRD-003321,FP-009,2024-02-28,Line-A,20,Morning,MCH-03,OPR-049,Partial
PRD-003322,FP-009,2022-12-25,Line-D,36,Morning,MCH-11,OPR-017,Completed
PRD-003323,FP-007,2023-03-10,Line-B,26,Afternoon,MCH-14,OPR-005,Completed
PRD-003324,FP-010,2024-04-13,Line-D,24,Night,MCH-11,OPR-016,Completed
PRD-003325,FP-009,2024-03-25,Line-C,30,Morning,MCH-02,OPR-030,Scrapped
PRD-003326,FP-002,2022-08-27,Line-B,2,Night,MCH-07,OPR-028,Completed
PRD-003327,FP-009,2023-08-18,Line-B,4,Night,MCH-12,OPR-032,Partial
PRD-003328,FP-004,2024-07-07,Line-B,30,Afternoon,MCH-07,OPR-004,Scrapped
PRD-003329,FP-005,2022-07-30,Line-C,30,Night,MCH-10,OPR-025,Scrapped
PRD-003330,FP-010,2022-06-27,Line-A,20,Afternoon,MCH-11,OPR-022,Completed
PRD-003331,FP-010,2022-09-18,Line-B,11,Morning,MCH-02,OPR-002,Completed
PRD-003332,FP-005,2024-01-12,Line-C,26,Morning,MCH-12,OPR-052,Completed
PRD-003333,FP-002,2022-08-03,Line-A,28,Morning,MCH-05,OPR-046,Completed
PRD-003334,FP-004,2023-06-05,Line-B,18,Night,MCH-15,OPR-029,Partial
PRD-003335,FP-002,2022-09-01,Line-D,12,Afternoon,MCH-13,OPR-008,Completed
PRD-003336,FP-003,2022-05-15,Line-B,9,Afternoon,MCH-11,OPR-026,Completed
PRD-003337,FP-010,2022-03-24,Line-D,18,Night,MCH-08,OPR-051,Completed
PRD-003338,FP-009,2022-04-07,Line-D,23,Morning,MCH-15,OPR-002,Completed
PRD-003339,FP-004,2024-03-07,Line-D,2,Night,MCH-09,OPR-009,Partial
PRD-003340,FP-008,2022-12-05,Line-B,10,Morning,MCH-05,OPR-008,Completed
PRD-003341,FP-004,2023-02-03,Line-B,27,Morning,MCH-14,OPR-032,Partial
PRD-003342,FP-003,2023-05-06,Line-A,21,Afternoon,MCH-06,OPR-035,Partial
PRD-003343,FP-009,2022-05-28,Line-B,17,Afternoon,MCH-13,OPR-048,Completed
PRD-003344,FP-009,2023-02-04,Line-D,26,Night,MCH-13,OPR-042,Scrapped
PRD-003345,FP-010,2022-03-26,Line-A,14,Afternoon,MCH-03,OPR-036,Scrapped
PRD-003346,FP-009,2022-08-05,Line-D,19,Night,MCH-15,OPR-001,Completed
PRD-003347,FP-007,2023-04-16,Line-A,4,Night,MCH-12,OPR-059,Completed
PRD-003348,FP-004,2024-01-19,Line-C,3,Night,MCH-08,OPR-033,Completed
PRD-003349,FP-007,2022-01-13,Line-B,22,Morning,MCH-02,OPR-050,Completed
PRD-003350,FP-006,2022-07-08,Line-C,6,Night,MCH-06,OPR-024,Completed
PRD-003351,FP-006,2023-05-03,Line-C,6,Afternoon,MCH-05,OPR-023,Partial
PRD-003352,FP-005,2024-08-24,Line-C,23,Morning,MCH-14,OPR-026,Completed
PRD-003353,FP-010,2022-04-05,Line-C,6,Morning,MCH-01,OPR-010,Completed
PRD-003354,FP-002,2024-06-18,Line-B,11,Night,MCH-03,OPR-013,Completed
PRD-003355,FP-007,2024-09-05,Line-C,27,Night,MCH-13,OPR-041,Completed
PRD-003356,FP-009,2024-05-30,Line-D,2,Morning,MCH-10,OPR-010,Scrapped
PRD-003357,FP-004,2024-08-13,Line-D,29,Morning,MCH-05,OPR-007,Partial
PRD-003358,FP-006,2023-05-29,Line-B,8,Night,MCH-02,OPR-010,Partial
PRD-003359,FP-004,2024-01-05,Line-A,18,Night,MCH-12,OPR-027,Scrapped
PRD-003360,FP-010,2023-01-17,Line-A,24,Afternoon,MCH-02,OPR-044,Scrapped
PRD-003361,FP-007,2024-01-05,Line-C,8,Night,MCH-06,OPR-024,Completed
PRD-003362,FP-007,2024-04-22,Line-C,3,Night,MCH-02,OPR-037,Completed
PRD-003363,FP-003,2024-07-18,Line-A,21,Afternoon,MCH-15,OPR-002,Scrapped
PRD-003364,FP-001,2024-07-26,Line-D,16,Afternoon,MCH-13,OPR-041,Completed
PRD-003365,FP-007,2022-01-24,Line-A,26,Afternoon,MCH-06,OPR-024,Completed
PRD-003366,FP-008,2023-06-24,Line-D,29,Morning,MCH-15,OPR-038,Partial
PRD-003367,FP-002,2023-05-21,Line-D,18,Morning,MCH-03,OPR-017,Completed
PRD-003368,FP-004,2024-05-06,Line-B,16,Morning,MCH-07,OPR-045,Partial
PRD-003369,FP-008,2024-04-21,Line-C,7,Afternoon,MCH-15,OPR-046,Completed
PRD-003370,FP-002,2023-01-13,Line-B,4,Morning,MCH-01,OPR-003,Completed
PRD-003371,FP-005,2024-12-21,Line-B,2,Morning,MCH-06,OPR-007,Completed
PRD-003372,FP-007,2024-05-10,Line-A,5,Night,MCH-05,OPR-022,Completed
PRD-003373,FP-004,2023-11-19,Line-D,5,Night,MCH-15,OPR-060,Scrapped
PRD-003374,FP-008,2022-07-31,Line-C,11,Afternoon,MCH-04,OPR-011,Completed
PRD-003375,FP-010,2022-05-22,Line-D,19,Morning,MCH-05,OPR-060,Partial
PRD-003376,FP-001,2023-10-17,Line-D,13,Morning,MCH-02,OPR-055,Scrapped
PRD-003377,FP-002,2023-04-29,Line-A,12,Afternoon,MCH-14,OPR-056,Scrapped
PRD-003378,FP-005,2023-04-02,Line-A,13,Afternoon,MCH-06,OPR-002,Completed
PRD-003379,FP-009,2023-06-15,Line-C,6,Morning,MCH-09,OPR-025,Partial
PRD-003380,FP-001,2023-10-26,Line-D,9,Afternoon,MCH-06,OPR-032,Completed
PRD-003381,FP-007,2023-02-17,Line-D,30,Afternoon,MCH-04,OPR-008,Partial
PRD-003382,FP-008,2022-02-17,Line-A,9,Night,MCH-10,OPR-045,Partial
PRD-003383,FP-006,2023-04-12,Line-C,2,Night,MCH-08,OPR-002,Completed
PRD-003384,FP-010,2024-03-27,Line-B,29,Afternoon,MCH-04,OPR-051,Completed
PRD-003385,FP-001,2023-01-06,Line-B,8,Afternoon,MCH-12,OPR-003,Partial
PRD-003386,FP-009,2022-01-13,Line-B,6,Afternoon,MCH-01,OPR-011,Scrapped
PRD-003387,FP-001,2024-01-13,Line-C,15,Night,MCH-09,OPR-025,Partial
PRD-003388,FP-009,2024-08-12,Line-C,8,Morning,MCH-09,OPR-017,Completed
PRD-003389,FP-009,2023-12-17,Line-D,13,Morning,MCH-05,OPR-006,Scrapped
PRD-003390,FP-009,2023-02-15,Line-B,25,Night,MCH-14,OPR-004,Completed
PRD-003391,FP-009,2024-10-10,Line-D,4,Afternoon,MCH-04,OPR-048,Partial
PRD-003392,FP-004,2022-03-31,Line-C,28,Morning,MCH-03,OPR-033,Partial
PRD-003393,FP-002,2023-12-29,Line-B,17,Afternoon,MCH-15,OPR-009,Completed
PRD-003394,FP-003,2022-10-10,Line-B,4,Afternoon,MCH-02,OPR-012,Completed
PRD-003395,FP-002,2022-01-10,Line-C,13,Morning,MCH-05,OPR-020,Partial
PRD-003396,FP-003,2024-03-20,Line-B,16,Afternoon,MCH-01,OPR-036,Completed
PRD-003397,FP-003,2022-02-17,Line-B,6,Night,MCH-06,OPR-052,Completed
PRD-003398,FP-004,2024-02-03,Line-C,20,Afternoon,MCH-07,OPR-047,Completed
PRD-003399,FP-010,2022-02-06,Line-C,10,Afternoon,MCH-02,OPR-005,Completed
PRD-003400,FP-001,2022-06-10,Line-D,18,Night,MCH-02,OPR-034,Scrapped
PRD-003401,FP-003,2022-01-20,Line-D,9,Night,MCH-07,OPR-028,Completed
PRD-003402,FP-007,2023-09-21,Line-D,2,Night,MCH-02,OPR-045,Scrapped
PRD-003403,FP-010,2024-11-01,Line-D,10,Night,MCH-15,OPR-022,Completed
PRD-003404,FP-010,2023-01-13,Line-D,15,Morning,MCH-08,OPR-013,Partial
PRD-003405,FP-008,2023-02-17,Line-A,12,Night,MCH-01,OPR-003,Completed
PRD-003406,FP-004,2023-11-23,Line-B,4,Afternoon,MCH-12,OPR-036,Completed
PRD-003407,FP-002,2023-04-12,Line-D,3,Afternoon,MCH-14,OPR-007,Completed
PRD-003408,FP-008,2024-01-08,Line-B,15,Morning,MCH-01,OPR-017,Completed
PRD-003409,FP-005,2024-06-29,Line-A,21,Morning,MCH-10,OPR-054,Completed
PRD-003410,FP-003,2022-12-08,Line-D,28,Night,MCH-14,OPR-024,Completed
PRD-003411,FP-004,2023-08-02,Line-D,19,Afternoon,MCH-08,OPR-039,Completed
PRD-003412,FP-007,2023-08-12,Line-B,6,Afternoon,MCH-08,OPR-013,Scrapped
PRD-003413,FP-003,2024-02-15,Line-B,15,Afternoon,MCH-08,OPR-023,Partial
PRD-003414,FP-006,2024-01-09,Line-A,24,Afternoon,MCH-01,OPR-027,Partial
PRD-003415,FP-005,2024-09-28,Line-D,22,Morning,MCH-04,OPR-060,Completed
PRD-003416,FP-006,2024-10-02,Line-C,31,Afternoon,MCH-09,OPR-019,Scrapped
PRD-003417,FP-006,2023-06-06,Line-D,11,Night,MCH-02,OPR-006,Completed
PRD-003418,FP-008,2024-03-19,Line-C,28,Morning,MCH-06,OPR-022,Completed
PRD-003419,FP-009,2022-08-28,Line-C,4,Afternoon,MCH-15,OPR-010,Partial
PRD-003420,FP-007,2023-08-07,Line-B,23,Morning,MCH-09,OPR-019,Partial
PRD-003421,FP-008,2022-09-19,Line-D,7,Night,MCH-10,OPR-021,Completed
PRD-003422,FP-008,2023-02-21,Line-A,16,Morning,MCH-01,OPR-042,Completed
PRD-003423,FP-009,2022-12-21,Line-B,39,Night,MCH-02,OPR-026,Completed
PRD-003424,FP-001,2022-09-06,Line-B,8,Morning,MCH-11,OPR-020,Completed
PRD-003425,FP-010,2023-11-01,Line-B,17,Morning,MCH-11,OPR-023,Partial
PRD-003426,FP-005,2022-05-18,Line-A,12,Afternoon,MCH-12,OPR-008,Completed
PRD-003427,FP-001,2023-12-22,Line-A,5,Night,MCH-08,OPR-038,Partial
PRD-003428,FP-006,2024-04-12,Line-C,21,Afternoon,MCH-13,OPR-035,Scrapped
PRD-003429,FP-010,2024-03-23,Line-B,4,Morning,MCH-08,OPR-050,Completed
PRD-003430,FP-002,2022-11-07,Line-B,25,Night,MCH-11,OPR-050,Partial
PRD-003431,FP-002,2022-06-18,Line-C,27,Morning,MCH-09,OPR-039,Completed
PRD-003432,FP-006,2023-11-07,Line-D,8,Morning,MCH-09,OPR-016,Completed
PRD-003433,FP-007,2023-02-11,Line-D,22,Morning,MCH-06,OPR-016,Completed
PRD-003434,FP-002,2024-06-02,Line-A,26,Morning,MCH-01,OPR-057,Completed
PRD-003435,FP-008,2023-06-08,Line-A,29,Morning,MCH-08,OPR-038,Partial
PRD-003436,FP-002,2022-08-19,Line-B,5,Afternoon,MCH-15,OPR-030,Completed
PRD-003437,FP-009,2024-11-04,Line-D,12,Morning,MCH-04,OPR-049,Partial
PRD-003438,FP-008,2022-08-12,Line-C,10,Morning,MCH-06,OPR-038,Completed
PRD-003439,FP-002,2022-07-21,Line-D,4,Afternoon,MCH-10,OPR-049,Scrapped
PRD-003440,FP-007,2022-02-23,Line-A,4,Morning,MCH-11,OPR-019,Partial
PRD-003441,FP-001,2024-09-04,Line-B,10,Night,MCH-06,OPR-057,Scrapped
PRD-003442,FP-010,2024-09-13,Line-B,17,Morning,MCH-14,OPR-001,Completed
PRD-003443,FP-010,2022-01-12,Line-D,19,Night,MCH-13,OPR-050,Completed
PRD-003444,FP-002,2023-05-01,Line-A,7,Afternoon,MCH-06,OPR-017,Completed
PRD-003445,FP-009,2023-07-08,Line-C,14,Afternoon,MCH-04,OPR-040,Partial
PRD-003446,FP-001,2024-03-15,Line-C,23,Afternoon,MCH-07,OPR-023,Completed
PRD-003447,FP-005,2022-08-26,Line-A,18,Afternoon,MCH-14,OPR-013,Scrapped
PRD-003448,FP-008,2024-08-13,Line-D,9,Night,MCH-08,OPR-034,Completed
PRD-003449,FP-002,2024-01-30,Line-D,12,Night,MCH-02,OPR-046,Completed
PRD-003450,FP-001,2023-05-20,Line-B,17,Night,MCH-09,OPR-038,Scrapped
PRD-003451,FP-009,2023-12-30,Line-C,10,Morning,MCH-05,OPR-021,Partial
PRD-003452,FP-007,2023-08-28,Line-B,26,Morning,MCH-10,OPR-052,Partial
PRD-003453,FP-002,2024-07-05,Line-B,5,Morning,MCH-09,OPR-025,Partial
PRD-003454,FP-010,2023-11-22,Line-C,9,Afternoon,MCH-01,OPR-046,Partial
PRD-003455,FP-008,2022-05-29,Line-B,10,Night,MCH-05,OPR-010,Scrapped
PRD-003456,FP-006,2022-08-16,Line-C,10,Morning,MCH-14,OPR-005,Partial
PRD-003457,FP-001,2024-10-31,Line-B,12,Night,MCH-14,OPR-058,Partial
PRD-003458,FP-004,2024-08-19,Line-C,4,Morning,MCH-04,OPR-005,Completed
PRD-003459,FP-007,2024-03-22,Line-D,15,Afternoon,MCH-14,OPR-016,Completed
PRD-003460,FP-001,2022-03-23,Line-D,13,Night,MCH-01,OPR-004,Scrapped
PRD-003461,FP-007,2024-02-21,Line-D,26,Night,MCH-10,OPR-008,Completed
PRD-003462,FP-004,2023-07-07,Line-C,10,Night,MCH-08,OPR-033,Scrapped
PRD-003463,FP-006,2023-06-18,Line-B,24,Afternoon,MCH-09,OPR-005,Scrapped
PRD-003464,FP-002,2024-07-11,Line-D,28,Night,MCH-11,OPR-020,Partial
PRD-003465,FP-007,2022-01-14,Line-D,16,Night,MCH-11,OPR-035,Scrapped
PRD-003466,FP-009,2024-11-24,Line-B,24,Night,MCH-12,OPR-060,Completed
PRD-003467,FP-010,2023-10-22,Line-D,29,Night,MCH-15,OPR-048,Completed
PRD-003468,FP-002,2024-04-07,Line-B,8,Morning,MCH-02,OPR-008,Partial
PRD-003469,FP-004,2022-10-25,Line-D,5,Night,MCH-09,OPR-007,Completed
PRD-003470,FP-009,2022-04-19,Line-D,10,Night,MCH-08,OPR-038,Partial
PRD-003471,FP-003,2022-08-07,Line-D,27,Night,MCH-04,OPR-002,Completed
PRD-003472,FP-007,2022-01-14,Line-D,17,Afternoon,MCH-13,OPR-009,Completed
PRD-003473,FP-001,2022-03-08,Line-B,5,Morning,MCH-05,OPR-038,Completed
PRD-003474,FP-003,2023-03-28,Line-C,10,Night,MCH-05,OPR-005,Completed
PRD-003475,FP-010,2024-07-18,Line-A,7,Afternoon,MCH-10,OPR-018,Completed
PRD-003476,FP-010,2022-06-06,Line-C,13,Afternoon,MCH-08,OPR-019,Completed
PRD-003477,FP-006,2024-09-24,Line-C,10,Afternoon,MCH-01,OPR-022,Completed
PRD-003478,FP-010,2024-09-11,Line-B,30,Night,MCH-04,OPR-038,Scrapped
PRD-003479,FP-004,2024-03-13,Line-D,30,Afternoon,MCH-09,OPR-055,Completed
PRD-003480,FP-009,2023-07-10,Line-B,30,Morning,MCH-14,OPR-013,Completed
PRD-003481,FP-006,2024-06-02,Line-D,29,Morning,MCH-05,OPR-030,Completed
PRD-003482,FP-009,2022-11-19,Line-A,35,Afternoon,MCH-01,OPR-005,Completed
PRD-003483,FP-004,2022-05-19,Line-A,29,Morning,MCH-02,OPR-022,Completed
PRD-003484,FP-007,2022-10-25,Line-B,6,Night,MCH-13,OPR-041,Completed
PRD-003485,FP-008,2024-06-28,Line-D,6,Afternoon,MCH-07,OPR-049,Completed
PRD-003486,FP-004,2023-07-17,Line-C,17,Morning,MCH-11,OPR-011,Scrapped
PRD-003487,FP-010,2023-03-07,Line-A,25,Afternoon,MCH-09,OPR-040,Partial
PRD-003488,FP-002,2022-10-25,Line-C,4,Night,MCH-04,OPR-036,Completed
PRD-003489,FP-009,2023-03-31,Line-D,22,Afternoon,MCH-13,OPR-014,Scrapped
PRD-003490,FP-002,2024-12-11,Line-C,35,Morning,MCH-01,OPR-031,Completed
PRD-003491,FP-006,2023-06-23,Line-C,24,Afternoon,MCH-03,OPR-056,Completed
PRD-003492,FP-006,2024-10-29,Line-C,10,Night,MCH-14,OPR-059,Completed
PRD-003493,FP-009,2023-09-20,Line-A,20,Morning,MCH-06,OPR-018,Scrapped
PRD-003494,FP-001,2023-08-27,Line-D,27,Afternoon,MCH-05,OPR-052,Completed
PRD-003495,FP-006,2022-09-15,Line-A,15,Morning,MCH-08,OPR-039,Scrapped
PRD-003496,FP-001,2024-04-10,Line-A,30,Night,MCH-14,OPR-009,Scrapped
PRD-003497,FP-001,2023-12-21,Line-B,13,Night,MCH-03,OPR-013,Completed
PRD-003498,FP-009,2023-03-28,Line-C,22,Afternoon,MCH-13,OPR-009,Completed
PRD-003499,FP-002,2022-06-06,Line-A,26,Night,MCH-01,OPR-056,Completed
PRD-003500,FP-010,2023-09-07,Line-C,15,Morning,MCH-03,OPR-055,Scrapped
PRD-003501,FP-006,2024-08-16,Line-B,3,Afternoon,MCH-09,OPR-004,Partial
PRD-003502,FP-005,2023-12-21,Line-D,16,Morning,MCH-06,OPR-004,Completed
PRD-003503,FP-003,2023-08-11,Line-A,28,Night,MCH-03,OPR-042,Partial
PRD-003504,FP-004,2024-01-14,Line-C,4,Morning,MCH-05,OPR-020,Completed
PRD-003505,FP-004,2024-01-21,Line-A,25,Afternoon,MCH-07,OPR-035,Partial
PRD-003506,FP-002,2023-05-25,Line-A,28,Morning,MCH-13,OPR-039,Completed
PRD-003507,FP-009,2023-02-21,Line-D,28,Morning,MCH-09,OPR-052,Partial
PRD-003508,FP-008,2024-11-09,Line-B,9,Afternoon,MCH-03,OPR-023,Partial
PRD-003509,FP-001,2022-10-21,Line-C,32,Night,MCH-02,OPR-009,Completed
PRD-003510,FP-003,2023-06-05,Line-C,17,Morning,MCH-01,OPR-022,Completed
PRD-003511,FP-007,2023-10-02,Line-B,4,Night,MCH-02,OPR-009,Partial
PRD-003512,FP-001,2024-09-19,Line-D,3,Night,MCH-05,OPR-053,Partial
PRD-003513,FP-002,2024-09-16,Line-D,3,Night,MCH-01,OPR-026,Completed
PRD-003514,FP-002,2023-07-29,Line-D,7,Night,MCH-13,OPR-049,Partial
PRD-003515,FP-002,2023-07-31,Line-A,3,Morning,MCH-03,OPR-060,Completed
PRD-003516,FP-008,2024-12-08,Line-A,28,Morning,MCH-14,OPR-017,Completed
PRD-003517,FP-009,2023-02-13,Line-D,18,Night,MCH-15,OPR-053,Completed
PRD-003518,FP-008,2023-12-13,Line-A,33,Morning,MCH-02,OPR-048,Completed
PRD-003519,FP-003,2023-06-17,Line-C,24,Night,MCH-04,OPR-025,Scrapped
PRD-003520,FP-001,2024-11-22,Line-D,33,Morning,MCH-10,OPR-031,Scrapped
PRD-003521,FP-003,2024-04-27,Line-D,2,Afternoon,MCH-07,OPR-060,Partial
PRD-003522,FP-001,2023-01-13,Line-C,11,Morning,MCH-15,OPR-004,Partial
PRD-003523,FP-004,2022-04-14,Line-C,5,Night,MCH-07,OPR-019,Completed
PRD-003524,FP-003,2022-10-31,Line-C,20,Night,MCH-15,OPR-008,Partial
PRD-003525,FP-009,2022-07-11,Line-C,7,Morning,MCH-14,OPR-046,Completed
PRD-003526,FP-002,2024-12-18,Line-B,8,Night,MCH-11,OPR-039,Scrapped
PRD-003527,FP-010,2023-03-16,Line-A,30,Morning,MCH-02,OPR-047,Partial
PRD-003528,FP-005,2022-10-25,Line-D,32,Night,MCH-13,OPR-049,Completed
PRD-003529,FP-005,2022-11-06,Line-B,35,Morning,MCH-12,OPR-018,Completed
PRD-003530,FP-004,2022-01-23,Line-A,19,Night,MCH-01,OPR-045,Completed
PRD-003531,FP-003,2022-05-19,Line-A,22,Afternoon,MCH-04,OPR-022,Completed
PRD-003532,FP-005,2023-04-06,Line-D,7,Night,MCH-02,OPR-025,Scrapped
PRD-003533,FP-002,2024-10-13,Line-A,12,Night,MCH-11,OPR-045,Scrapped
PRD-003534,FP-002,2024-05-22,Line-C,27,Morning,MCH-03,OPR-015,Completed
PRD-003535,FP-002,2023-08-03,Line-A,22,Night,MCH-05,OPR-014,Partial
PRD-003536,FP-008,2022-02-03,Line-B,8,Night,MCH-01,OPR-001,Completed
PRD-003537,FP-001,2024-05-02,Line-D,15,Morning,MCH-08,OPR-005,Partial
