snapshot_date,part_id,warehouse,stock_level,reorder_point,unit_cost,inventory_value,below_reorder
2022-05-21,P0055,WH-Seattle-WA,113,97,350.39,39594.07,False
2022-05-21,P0128,WH-Chicago-IL,25,36,127.95,3198.75,True
2022-05-21,P0140,WH-Seattle-WA,440,213,862.98,379711.2,False
2022-05-21,P0257,WH-Seattle-WA,165,195,883.12,145714.8,True
2022-05-21,P0116,WH-Erie-PA,252,70,750.05,189012.6,False
2022-05-21,P0121,WH-Erie-PA,371,168,71.84,26652.64,False
2022-05-21,P0308,WH-FortWorth-TX,140,132,108.69,15216.6,False
2022-05-21,P0142,WH-Seattle-WA,287,183,698.65,200512.55,False
2022-05-21,P0197,WH-FortWorth-TX,398,142,501.06,199421.88,False
2022-05-21,P0050,WH-FortWorth-TX,90,65,184.56,16610.4,False
2022-05-21,P0037,WH-Chicago-IL,547,170,126.3,69086.1,False
2022-05-21,P0067,WH-Seattle-WA,5,55,564.73,2823.65,True
2022-05-21,P0273,WH-FortWorth-TX,290,170,258.39,74933.1,False
2022-05-21,P0283,WH-Erie-PA,265,103,825.52,218762.8,False
2022-05-21,P0038,WH-Chicago-IL,275,84,481.99,132547.25,False
2022-05-21,P0291,WH-Erie-PA,206,192,369.69,76156.14,False
2022-05-21,P0202,WH-Seattle-WA,393,153,639.29,251240.97,False
2022-05-21,P0160,WH-Chicago-IL,46,60,121.78,5601.88,True
2022-05-21,P0039,WH-FortWorth-TX,302,109,660.99,199618.98,False
2022-05-21,P0096,WH-FortWorth-TX,249,201,651.7,162273.3,False
2022-05-21,P0002,WH-Erie-PA,569,169,666.78,379397.82,False
2022-05-21,P0030,WH-Seattle-WA,210,57,689.34,144761.4,False
2022-05-21,P0001,WH-Erie-PA,262,92,113.53,29744.86,False
2022-05-21,P0100,WH-FortWorth-TX,270,127,127.65,34465.5,False
2022-05-21,P0111,WH-Chicago-IL,85,57,679.6,57766.0,False
2022-05-21,P0280,WH-Seattle-WA,182,54,751.12,136703.84,False
2022-05-21,P0292,WH-FortWorth-TX,55,146,484.48,26646.4,True
2022-05-21,P0021,WH-Erie-PA,84,173,249.42,20951.28,True
2022-05-21,P0208,WH-FortWorth-TX,488,146,503.45,245683.6,False
2022-05-21,P0024,WH-FortWorth-TX,180,69,683.87,123096.6,False
2022-05-21,P0272,WH-FortWorth-TX,4,67,810.85,3243.4,True
2022-05-21,P0244,WH-FortWorth-TX,514,246,611.85,314490.9,False
2022-05-21,P0171,WH-Erie-PA,285,182,508.89,145033.65,False
2022-05-21,P0090,WH-FortWorth-TX,487,245,582.71,283779.77,False
2022-05-21,P0113,WH-Seattle-WA,338,146,235.54,79612.52,False
2022-05-21,P0117,WH-FortWorth-TX,284,100,680.32,193210.88,False
2022-05-21,P0060,WH-FortWorth-TX,6,247,65.34,392.04,True
2022-05-21,P0157,WH-Erie-PA,503,199,372.89,187563.67,False
2022-05-21,P0069,WH-FortWorth-TX,447,142,231.19,103341.93,False
2022-05-21,P0295,WH-Seattle-WA,235,199,611.46,143693.1,False
2022-05-21,P0028,WH-Seattle-WA,512,141,582.25,298112.0,False
2022-05-21,P0260,WH-Seattle-WA,94,62,711.31,66863.14,False
2022-05-21,P0058,WH-Seattle-WA,428,110,666.13,285103.64,False
2022-05-21,P0145,WH-FortWorth-TX,443,122,448.83,198831.69,False
2022-05-21,P0207,WH-Chicago-IL,246,153,780.76,192066.96,False
2022-05-21,P0199,WH-Chicago-IL,105,171,155.16,16291.8,True
2022-05-21,P0167,WH-Seattle-WA,197,77,430.42,84792.74,False
2022-05-21,P0151,WH-Chicago-IL,402,113,312.71,125709.42,False
2022-05-21,P0268,WH-Seattle-WA,206,86,540.39,111320.34,False
2022-05-21,P0045,WH-Seattle-WA,265,176,132.1,35006.5,False
2022-05-28,P0305,WH-Erie-PA,21,136,522.46,10971.66,True
2022-05-28,P0263,WH-Seattle-WA,212,63,774.69,164234.28,False
2022-05-28,P0300,WH-Erie-PA,401,104,694.1,278334.1,False
2022-05-28,P0266,WH-FortWorth-TX,394,219,169.21,66668.74,False
2022-05-28,P0173,WH-FortWorth-TX,53,175,535.84,28399.52,True
2022-05-28,P0236,WH-Erie-PA,398,198,614.82,244698.36,False
2022-05-28,P0184,WH-Seattle-WA,298,156,849.27,253082.46,False
2022-05-28,P0193,WH-Erie-PA,44,112,417.52,18370.88,True
2022-05-28,P0065,WH-FortWorth-TX,24,201,226.24,5429.76,True
2022-05-28,P0306,WH-Seattle-WA,44,73,373.45,16431.8,True
2022-05-28,P0075,WH-Chicago-IL,79,43,237.24,18741.96,False
2022-05-28,P0247,WH-Seattle-WA,314,125,352.21,110593.94,False
2022-05-28,P0072,WH-Chicago-IL,209,59,845.95,176803.55,False
2022-05-28,P0063,WH-Chicago-IL,632,179,563.15,355910.8,False
2022-05-28,P0036,WH-Erie-PA,655,224,445.1,291540.5,False
2022-05-28,P0119,WH-Erie-PA,325,168,222.53,72322.25,False
2022-05-28,P0033,WH-FortWorth-TX,46,34,15.51,713.46,False
2022-05-28,P0134,WH-FortWorth-TX,0,40,75.73,0.0,True
2022-05-28,P0156,WH-Chicago-IL,62,53,449.38,27861.56,False
2022-05-28,P0270,WH-Chicago-IL,41,45,420.37,17235.17,True
2022-05-28,P0023,WH-Erie-PA,65,160,209.1,13591.5,True
2022-05-28,P0138,WH-Chicago-IL,152,71,650.75,98914.0,False
2022-05-28,P0086,WH-Erie-PA,83,39,635.63,52757.29,False
2022-05-28,P0206,WH-FortWorth-TX,245,178,657.56,161102.2,False
2022-05-28,P0141,WH-Chicago-IL,301,92,539.01,162242.01,False
2022-05-28,P0286,WH-FortWorth-TX,336,87,116.67,39201.12,False
2022-05-28,P0040,WH-Chicago-IL,306,145,345.48,105716.88,False
2022-05-28,P0155,WH-Chicago-IL,534,151,506.33,270380.22,False
2022-05-28,P0068,WH-Chicago-IL,201,119,203.64,40931.64,False
2022-05-28,P0051,WH-Erie-PA,3,49,261.51,784.53,True
2022-05-28,P0055,WH-Chicago-IL,35,97,350.39,12263.65,True
2022-05-28,P0128,WH-Chicago-IL,30,36,127.95,3838.5,True
2022-05-28,P0140,WH-Seattle-WA,746,213,862.98,643783.08,False
2022-05-28,P0257,WH-Chicago-IL,65,195,883.12,57402.8,True
2022-05-28,P0116,WH-Erie-PA,225,70,750.05,168761.25,False
2022-05-28,P0121,WH-Erie-PA,650,168,71.84,46696.0,False
2022-05-28,P0308,WH-FortWorth-TX,123,132,108.69,13368.87,True
2022-05-28,P0142,WH-FortWorth-TX,126,183,698.65,88029.9,True
2022-05-28,P0197,WH-FortWorth-TX,54,142,501.06,27057.24,True
2022-05-28,P0050,WH-Seattle-WA,239,65,184.56,44109.84,False
2022-05-28,P0037,WH-FortWorth-TX,134,170,126.3,16924.2,True
2022-05-28,P0067,WH-FortWorth-TX,53,55,564.73,29930.69,True
2022-05-28,P0273,WH-FortWorth-TX,120,170,258.39,31006.8,True
2022-05-28,P0283,WH-Chicago-IL,367,103,825.52,302965.84,False
2022-05-28,P0038,WH-FortWorth-TX,226,84,481.99,108929.74,False
2022-05-28,P0291,WH-Chicago-IL,188,192,369.69,69501.72,True
2022-05-28,P0202,WH-Seattle-WA,429,153,639.29,274255.41,False
2022-05-28,P0160,WH-Chicago-IL,213,60,121.78,25939.14,False
2022-05-28,P0039,WH-Chicago-IL,250,109,660.99,165247.5,False
2022-05-28,P0096,WH-FortWorth-TX,757,201,651.7,493336.9,False
2022-05-28,P0002,WH-Chicago-IL,31,169,666.78,20670.18,True
2022-05-28,P0030,WH-Erie-PA,128,57,689.34,88235.52,False
2022-05-28,P0001,WH-Erie-PA,339,92,113.53,38486.67,False
2022-05-28,P0100,WH-Erie-PA,143,127,127.65,18253.95,False
2022-05-28,P0111,WH-Chicago-IL,166,57,679.6,112813.6,False
2022-05-28,P0280,WH-Seattle-WA,103,54,751.12,77365.36,False
2022-05-28,P0292,WH-Erie-PA,63,146,484.48,30522.24,True
2022-05-28,P0021,WH-Erie-PA,5,173,249.42,1247.1,True
2022-05-28,P0208,WH-Seattle-WA,124,146,503.45,62427.8,True
2022-05-28,P0024,WH-FortWorth-TX,19,69,683.87,12993.53,True
2022-05-28,P0272,WH-Erie-PA,183,67,810.85,148385.55,False
2022-05-28,P0244,WH-Chicago-IL,558,246,611.85,341412.3,False
2022-05-28,P0171,WH-Seattle-WA,181,182,508.89,92109.09,True
2022-05-28,P0090,WH-Seattle-WA,550,245,582.71,320490.5,False
2022-05-28,P0113,WH-Erie-PA,371,146,235.54,87385.34,False
2022-05-28,P0117,WH-FortWorth-TX,142,100,680.32,96605.44,False
2022-05-28,P0060,WH-Erie-PA,613,247,65.34,40053.42,False
2022-05-28,P0157,WH-Chicago-IL,314,199,372.89,117087.46,False
2022-05-28,P0069,WH-Seattle-WA,438,142,231.19,101261.22,False
2022-05-28,P0295,WH-Seattle-WA,162,199,611.46,99056.52,True
2022-05-28,P0028,WH-Erie-PA,427,141,582.25,248620.75,False
2022-05-28,P0260,WH-Erie-PA,234,62,711.31,166446.54,False
2022-05-28,P0058,WH-FortWorth-TX,440,110,666.13,293097.2,False
2022-05-28,P0145,WH-Erie-PA,72,122,448.83,32315.76,True
2022-05-28,P0207,WH-Chicago-IL,397,153,780.76,309961.72,False
2022-05-28,P0199,WH-FortWorth-TX,201,171,155.16,31187.16,False
2022-05-28,P0167,WH-Seattle-WA,295,77,430.42,126973.9,False
2022-05-28,P0151,WH-Chicago-IL,89,113,312.71,27831.19,True
2022-05-28,P0268,WH-Chicago-IL,66,86,540.39,35665.74,True
2022-05-28,P0045,WH-Seattle-WA,664,176,132.1,87714.4,False
2022-06-04,P0305,WH-Chicago-IL,190,136,522.46,99267.4,False
2022-06-04,P0263,WH-Seattle-WA,40,63,774.69,30987.6,True
2022-06-04,P0300,WH-Seattle-WA,287,104,694.1,199206.7,False
2022-06-04,P0266,WH-Chicago-IL,641,219,169.21,108463.61,False
2022-06-04,P0173,WH-Seattle-WA,482,175,535.84,258274.88,False
2022-06-04,P0236,WH-Chicago-IL,356,198,614.82,218875.92,False
2022-06-04,P0184,WH-Seattle-WA,396,156,849.27,336310.92,False
2022-06-04,P0193,WH-Erie-PA,330,112,417.52,137781.6,False
2022-06-04,P0065,WH-Seattle-WA,307,201,226.24,69455.68,False
2022-06-04,P0306,WH-Seattle-WA,42,73,373.45,15684.9,True
2022-06-04,P0075,WH-Chicago-IL,1,43,237.24,237.24,True
2022-06-04,P0247,WH-Chicago-IL,282,125,352.21,99323.22,False
2022-06-04,P0072,WH-FortWorth-TX,76,59,845.95,64292.2,False
2022-06-04,P0063,WH-Chicago-IL,687,179,563.15,386884.05,False
2022-06-04,P0036,WH-Erie-PA,851,224,445.1,378780.1,False
2022-06-04,P0119,WH-Chicago-IL,90,168,222.53,20027.7,True
2022-06-04,P0033,WH-Seattle-WA,134,34,15.51,2078.34,False
2022-06-04,P0134,WH-Erie-PA,154,40,75.73,11662.42,False
2022-06-04,P0156,WH-Seattle-WA,190,53,449.38,85382.2,False
2022-06-04,P0270,WH-Seattle-WA,33,45,420.37,13872.21,True
2022-06-04,P0023,WH-FortWorth-TX,323,160,209.1,67539.3,False
2022-06-04,P0138,WH-Chicago-IL,3,71,650.75,1952.25,True
2022-06-04,P0086,WH-Chicago-IL,40,39,635.63,25425.2,False
2022-06-04,P0206,WH-Chicago-IL,557,178,657.56,366260.92,False
2022-06-04,P0141,WH-FortWorth-TX,186,92,539.01,100255.86,False
2022-06-04,P0286,WH-Chicago-IL,49,87,116.67,5716.83,True
2022-06-04,P0040,WH-Seattle-WA,490,145,345.48,169285.2,False
2022-06-04,P0155,WH-FortWorth-TX,505,151,506.33,255696.65,False
2022-06-04,P0068,WH-Seattle-WA,458,119,203.64,93267.12,False
2022-06-04,P0051,WH-FortWorth-TX,51,49,261.51,13337.01,False
2022-06-04,P0055,WH-Erie-PA,204,97,350.39,71479.56,False
2022-06-04,P0128,WH-Erie-PA,122,36,127.95,15609.9,False
2022-06-04,P0140,WH-FortWorth-TX,89,213,862.98,76805.22,True
2022-06-04,P0257,WH-Chicago-IL,333,195,883.12,294078.96,False
2022-06-04,P0116,WH-Seattle-WA,42,70,750.05,31502.1,True
2022-06-04,P0121,WH-Seattle-WA,141,168,71.84,10129.44,True
2022-06-04,P0308,WH-Erie-PA,192,132,108.69,20868.48,False
2022-06-04,P0142,WH-Chicago-IL,107,183,698.65,74755.55,True
2022-06-04,P0197,WH-Erie-PA,566,142,501.06,283599.96,False
2022-06-04,P0050,WH-Chicago-IL,115,65,184.56,21224.4,False
2022-06-04,P0037,WH-Erie-PA,39,170,126.3,4925.7,True
2022-06-04,P0067,WH-Chicago-IL,141,55,564.73,79626.93,False
2022-06-04,P0273,WH-FortWorth-TX,382,170,258.39,98704.98,False
2022-06-04,P0283,WH-Seattle-WA,293,103,825.52,241877.36,False
2022-06-04,P0038,WH-Chicago-IL,299,84,481.99,144115.01,False
2022-06-04,P0291,WH-Chicago-IL,308,192,369.69,113864.52,False
2022-06-04,P0202,WH-Erie-PA,377,153,639.29,241012.33,False
2022-06-04,P0160,WH-Seattle-WA,208,60,121.78,25330.24,False
2022-06-04,P0039,WH-Chicago-IL,355,109,660.99,234651.45,False
2022-06-04,P0096,WH-FortWorth-TX,554,201,651.7,361041.8,False
2022-06-04,P0002,WH-Seattle-WA,451,169,666.78,300717.78,False
2022-06-04,P0030,WH-Erie-PA,54,57,689.34,37224.36,True
2022-06-04,P0001,WH-Chicago-IL,286,92,113.53,32469.58,False
2022-06-04,P0100,WH-Erie-PA,328,127,127.65,41869.2,False
2022-06-04,P0111,WH-Seattle-WA,10,57,679.6,6796.0,True
2022-06-04,P0280,WH-Erie-PA,152,54,751.12,114170.24,False
2022-06-04,P0292,WH-FortWorth-TX,260,146,484.48,125964.8,False
2022-06-04,P0021,WH-Chicago-IL,125,173,249.42,31177.5,True
2022-06-04,P0208,WH-Chicago-IL,345,146,503.45,173690.25,False
2022-06-04,P0024,WH-Chicago-IL,155,69,683.87,105999.85,False
2022-06-04,P0272,WH-Erie-PA,191,67,810.85,154872.35,False
2022-06-04,P0244,WH-Seattle-WA,89,246,611.85,54454.65,True
2022-06-04,P0171,WH-FortWorth-TX,75,182,508.89,38166.75,True
2022-06-04,P0090,WH-Seattle-WA,382,245,582.71,222595.22,False
2022-06-04,P0113,WH-Chicago-IL,255,146,235.54,60062.7,False
2022-06-04,P0117,WH-Seattle-WA,311,100,680.32,211579.52,False
2022-06-04,P0060,WH-FortWorth-TX,105,247,65.34,6860.7,True
2022-06-04,P0157,WH-FortWorth-TX,45,199,372.89,16780.05,True
2022-06-04,P0069,WH-Seattle-WA,461,142,231.19,106578.59,False
2022-06-04,P0295,WH-Seattle-WA,195,199,611.46,119234.7,True
2022-06-04,P0028,WH-Erie-PA,471,141,582.25,274239.75,False
2022-06-04,P0260,WH-Seattle-WA,62,62,711.31,44101.22,False
2022-06-04,P0058,WH-Seattle-WA,310,110,666.13,206500.3,False
2022-06-04,P0145,WH-Chicago-IL,106,122,448.83,47575.98,True
2022-06-04,P0207,WH-FortWorth-TX,449,153,780.76,350561.24,False
2022-06-04,P0199,WH-Seattle-WA,497,171,155.16,77114.52,False
2022-06-04,P0167,WH-FortWorth-TX,143,77,430.42,61550.06,False
2022-06-04,P0151,WH-Chicago-IL,300,113,312.71,93813.0,False
2022-06-04,P0268,WH-Seattle-WA,6,86,540.39,3242.34,True
2022-06-04,P0045,WH-Erie-PA,446,176,132.1,58916.6,False
2022-06-11,P0305,WH-Seattle-WA,435,136,522.46,227270.1,False
2022-06-11,P0263,WH-Erie-PA,96,63,774.69,74370.24,False
2022-06-11,P0300,WH-Erie-PA,298,104,694.1,206841.8,False
2022-06-11,P0266,WH-Chicago-IL,555,219,169.21,93911.55,False
2022-06-11,P0173,WH-Erie-PA,330,175,535.84,176827.2,False
2022-06-11,P0236,WH-Chicago-IL,367,198,614.82,225638.94,False
2022-06-11,P0184,WH-Seattle-WA,219,156,849.27,185990.13,False
2022-06-11,P0193,WH-Chicago-IL,351,112,417.52,146549.52,False
2022-06-11,P0065,WH-Erie-PA,9,201,226.24,2036.16,True
2022-06-11,P0306,WH-Seattle-WA,228,73,373.45,85146.6,False
2022-06-11,P0075,WH-Chicago-IL,168,43,237.24,39856.32,False
2022-06-11,P0247,WH-FortWorth-TX,287,125,352.21,101084.27,False
2022-06-11,P0072,WH-Erie-PA,72,59,845.95,60908.4,False
2022-06-11,P0063,WH-Seattle-WA,208,179,563.15,117135.2,False
2022-06-11,P0036,WH-FortWorth-TX,696,224,445.1,309789.6,False
2022-06-11,P0119,WH-Erie-PA,264,168,222.53,58747.92,False
2022-06-11,P0033,WH-Erie-PA,37,34,15.51,573.87,False
2022-06-11,P0134,WH-Seattle-WA,144,40,75.73,10905.12,False
2022-06-11,P0156,WH-Chicago-IL,105,53,449.38,47184.9,False
2022-06-11,P0270,WH-FortWorth-TX,21,45,420.37,8827.77,True
2022-06-11,P0023,WH-Chicago-IL,326,160,209.1,68166.6,False
2022-06-11,P0138,WH-Chicago-IL,56,71,650.75,36442.0,True
2022-06-11,P0086,WH-Chicago-IL,23,39,635.63,14619.49,True
2022-06-11,P0206,WH-Erie-PA,406,178,657.56,266969.36,False
2022-06-11,P0141,WH-Erie-PA,313,92,539.01,168710.13,False
2022-06-11,P0286,WH-FortWorth-TX,147,87,116.67,17150.49,False
2022-06-11,P0040,WH-FortWorth-TX,308,145,345.48,106407.84,False
2022-06-11,P0155,WH-Chicago-IL,549,151,506.33,277975.17,False
2022-06-11,P0068,WH-Chicago-IL,469,119,203.64,95507.16,False
2022-06-11,P0051,WH-Chicago-IL,132,49,261.51,34519.32,False
2022-06-11,P0055,WH-Seattle-WA,272,97,350.39,95306.08,False
2022-06-11,P0128,WH-Seattle-WA,140,36,127.95,17913.0,False
2022-06-11,P0140,WH-FortWorth-TX,208,213,862.98,179499.84,True
2022-06-11,P0257,WH-FortWorth-TX,61,195,883.12,53870.32,True
2022-06-11,P0116,WH-FortWorth-TX,230,70,750.05,172511.5,False
2022-06-11,P0121,WH-Erie-PA,161,168,71.84,11566.24,True
2022-06-11,P0308,WH-Erie-PA,128,132,108.69,13912.32,True
2022-06-11,P0142,WH-FortWorth-TX,250,183,698.65,174662.5,False
2022-06-11,P0197,WH-FortWorth-TX,183,142,501.06,91693.98,False
2022-06-11,P0050,WH-Erie-PA,251,65,184.56,46324.56,False
2022-06-11,P0037,WH-FortWorth-TX,308,170,126.3,38900.4,False
2022-06-11,P0067,WH-Seattle-WA,217,55,564.73,122546.41,False
2022-06-11,P0273,WH-Chicago-IL,456,170,258.39,117825.84,False
2022-06-11,P0283,WH-Erie-PA,395,103,825.52,326080.4,False
2022-06-11,P0038,WH-FortWorth-TX,194,84,481.99,93506.06,False
2022-06-11,P0291,WH-Erie-PA,55,192,369.69,20332.95,True
2022-06-11,P0202,WH-Seattle-WA,149,153,639.29,95254.21,True
2022-06-11,P0160,WH-FortWorth-TX,170,60,121.78,20702.6,False
2022-06-11,P0039,WH-Chicago-IL,293,109,660.99,193670.07,False
2022-06-11,P0096,WH-Chicago-IL,380,201,651.7,247646.0,False
2022-06-11,P0002,WH-Erie-PA,275,169,666.78,183364.5,False
2022-06-11,P0030,WH-Erie-PA,34,57,689.34,23437.56,True
2022-06-11,P0001,WH-Erie-PA,23,92,113.53,2611.19,True
2022-06-11,P0100,WH-Erie-PA,220,127,127.65,28083.0,False
2022-06-11,P0111,WH-Seattle-WA,105,57,679.6,71358.0,False
2022-06-11,P0280,WH-Seattle-WA,186,54,751.12,139708.32,False
2022-06-11,P0292,WH-FortWorth-TX,261,146,484.48,126449.28,False
2022-06-11,P0021,WH-FortWorth-TX,485,173,249.42,120968.7,False
2022-06-11,P0208,WH-Erie-PA,577,146,503.45,290490.65,False
2022-06-11,P0024,WH-Chicago-IL,262,69,683.87,179173.94,False
2022-06-11,P0272,WH-Chicago-IL,146,67,810.85,118384.1,False
2022-06-11,P0244,WH-Chicago-IL,445,246,611.85,272273.25,False
2022-06-11,P0171,WH-Chicago-IL,462,182,508.89,235107.18,False
2022-06-11,P0090,WH-Chicago-IL,760,245,582.71,442859.6,False
2022-06-11,P0113,WH-FortWorth-TX,254,146,235.54,59827.16,False
2022-06-11,P0117,WH-Seattle-WA,63,100,680.32,42860.16,True
2022-06-11,P0060,WH-Chicago-IL,24,247,65.34,1568.16,True
2022-06-11,P0157,WH-FortWorth-TX,198,199,372.89,73832.22,True
2022-06-11,P0069,WH-Chicago-IL,317,142,231.19,73287.23,False
2022-06-11,P0295,WH-FortWorth-TX,679,199,611.46,415181.34,False
2022-06-11,P0028,WH-Chicago-IL,404,141,582.25,235229.0,False
2022-06-11,P0260,WH-Erie-PA,204,62,711.31,145107.24,False
2022-06-11,P0058,WH-Chicago-IL,167,110,666.13,111243.71,False
2022-06-11,P0145,WH-FortWorth-TX,338,122,448.83,151704.54,False
2022-06-11,P0207,WH-Erie-PA,363,153,780.76,283415.88,False
2022-06-11,P0199,WH-Erie-PA,337,171,155.16,52288.92,False
2022-06-11,P0167,WH-Erie-PA,61,77,430.42,26255.62,True
2022-06-11,P0151,WH-FortWorth-TX,407,113,312.71,127272.97,False
2022-06-11,P0268,WH-Seattle-WA,84,86,540.39,45392.76,True
2022-06-11,P0045,WH-FortWorth-TX,647,176,132.1,85468.7,False
2022-06-18,P0305,WH-Chicago-IL,185,136,522.46,96655.1,False
2022-06-18,P0263,WH-FortWorth-TX,20,63,774.69,15493.8,True
2022-06-18,P0300,WH-Erie-PA,180,104,694.1,124938.0,False
2022-06-18,P0266,WH-FortWorth-TX,500,219,169.21,84605.0,False
2022-06-18,P0173,WH-FortWorth-TX,542,175,535.84,290425.28,False
2022-06-18,P0236,WH-FortWorth-TX,748,198,614.82,459885.36,False
2022-06-18,P0184,WH-Seattle-WA,361,156,849.27,306586.47,False
2022-06-18,P0193,WH-Chicago-IL,274,112,417.52,114400.48,False
2022-06-18,P0065,WH-Chicago-IL,187,201,226.24,42306.88,True
2022-06-18,P0306,WH-Seattle-WA,273,73,373.45,101951.85,False
2022-06-18,P0075,WH-Chicago-IL,26,43,237.24,6168.24,True
2022-06-18,P0247,WH-Erie-PA,411,125,352.21,144758.31,False
2022-06-18,P0072,WH-Seattle-WA,224,59,845.95,189492.8,False
2022-06-18,P0063,WH-Seattle-WA,121,179,563.15,68141.15,True
2022-06-18,P0036,WH-Chicago-IL,77,224,445.1,34272.7,True
2022-06-18,P0119,WH-FortWorth-TX,565,168,222.53,125729.45,False
2022-06-18,P0033,WH-Erie-PA,120,34,15.51,1861.2,False
2022-06-18,P0134,WH-FortWorth-TX,80,40,75.73,6058.4,False
2022-06-18,P0156,WH-Erie-PA,54,53,449.38,24266.52,False
2022-06-18,P0270,WH-Seattle-WA,81,45,420.37,34049.97,False
2022-06-18,P0023,WH-Seattle-WA,204,160,209.1,42656.4,False
2022-06-18,P0138,WH-Seattle-WA,78,71,650.75,50758.5,False
2022-06-18,P0086,WH-Chicago-IL,83,39,635.63,52757.29,False
2022-06-18,P0206,WH-FortWorth-TX,323,178,657.56,212391.88,False
2022-06-18,P0141,WH-Erie-PA,118,92,539.01,63603.18,False
2022-06-18,P0286,WH-Seattle-WA,123,87,116.67,14350.41,False
2022-06-18,P0040,WH-Erie-PA,343,145,345.48,118499.64,False
2022-06-18,P0155,WH-Chicago-IL,298,151,506.33,150886.34,False
2022-06-18,P0068,WH-Seattle-WA,160,119,203.64,32582.4,False
2022-06-18,P0051,WH-Chicago-IL,139,49,261.51,36349.89,False
2022-06-18,P0055,WH-FortWorth-TX,166,97,350.39,58164.74,False
2022-06-18,P0128,WH-Chicago-IL,36,36,127.95,4606.2,False
2022-06-18,P0140,WH-Erie-PA,391,213,862.98,337425.18,False
2022-06-18,P0257,WH-Erie-PA,545,195,883.12,481300.4,False
2022-06-18,P0116,WH-Seattle-WA,242,70,750.05,181512.1,False
2022-06-18,P0121,WH-Chicago-IL,139,168,71.84,9985.76,True
2022-06-18,P0308,WH-Chicago-IL,445,132,108.69,48367.05,False
2022-06-18,P0142,WH-Chicago-IL,66,183,698.65,46110.9,True
2022-06-18,P0197,WH-Chicago-IL,502,142,501.06,251532.12,False
2022-06-18,P0050,WH-FortWorth-TX,225,65,184.56,41526.0,False
2022-06-18,P0037,WH-Erie-PA,410,170,126.3,51783.0,False
2022-06-18,P0067,WH-FortWorth-TX,213,55,564.73,120287.49,False
2022-06-18,P0273,WH-FortWorth-TX,655,170,258.39,169245.45,False
2022-06-18,P0283,WH-Erie-PA,22,103,825.52,18161.44,True
2022-06-18,P0038,WH-Seattle-WA,96,84,481.99,46271.04,False
2022-06-18,P0291,WH-FortWorth-TX,59,192,369.69,21811.71,True
2022-06-18,P0202,WH-Seattle-WA,611,153,639.29,390606.19,False
2022-06-18,P0160,WH-Chicago-IL,115,60,121.78,14004.7,False
2022-06-18,P0039,WH-Erie-PA,222,109,660.99,146739.78,False
2022-06-18,P0096,WH-FortWorth-TX,62,201,651.7,40405.4,True
2022-06-18,P0002,WH-Chicago-IL,437,169,666.78,291382.86,False
2022-06-18,P0030,WH-FortWorth-TX,114,57,689.34,78584.76,False
2022-06-18,P0001,WH-Chicago-IL,16,92,113.53,1816.48,True
2022-06-18,P0100,WH-FortWorth-TX,267,127,127.65,34082.55,False
2022-06-18,P0111,WH-Seattle-WA,32,57,679.6,21747.2,True
2022-06-18,P0280,WH-Erie-PA,159,54,751.12,119428.08,False
2022-06-18,P0292,WH-Erie-PA,203,146,484.48,98349.44,False
2022-06-18,P0021,WH-Seattle-WA,492,173,249.42,122714.64,False
2022-06-18,P0208,WH-Chicago-IL,111,146,503.45,55882.95,True
2022-06-18,P0024,WH-FortWorth-TX,43,69,683.87,29406.41,True
2022-06-18,P0272,WH-Seattle-WA,175,67,810.85,141898.75,False
2022-06-18,P0244,WH-Seattle-WA,60,246,611.85,36711.0,True
2022-06-18,P0171,WH-Chicago-IL,470,182,508.89,239178.3,False
2022-06-18,P0090,WH-Seattle-WA,209,245,582.71,121786.39,True
2022-06-18,P0113,WH-Erie-PA,188,146,235.54,44281.52,False
2022-06-18,P0117,WH-Seattle-WA,11,100,680.32,7483.52,True
2022-06-18,P0060,WH-Chicago-IL,29,247,65.34,1894.86,True
2022-06-18,P0157,WH-Seattle-WA,777,199,372.89,289735.53,False
2022-06-18,P0069,WH-Seattle-WA,94,142,231.19,21731.86,True
2022-06-18,P0295,WH-Seattle-WA,49,199,611.46,29961.54,True
2022-06-18,P0028,WH-Seattle-WA,110,141,582.25,64047.5,True
2022-06-18,P0260,WH-Chicago-IL,48,62,711.31,34142.88,True
2022-06-18,P0058,WH-Seattle-WA,338,110,666.13,225151.94,False
2022-06-18,P0145,WH-Seattle-WA,400,122,448.83,179532.0,False
2022-06-18,P0207,WH-FortWorth-TX,133,153,780.76,103841.08,True
2022-06-18,P0199,WH-Chicago-IL,606,171,155.16,94026.96,False
2022-06-18,P0167,WH-Chicago-IL,298,77,430.42,128265.16,False
2022-06-18,P0151,WH-FortWorth-TX,308,113,312.71,96314.68,False
2022-06-18,P0268,WH-Chicago-IL,281,86,540.39,151849.59,False
2022-06-18,P0045,WH-Chicago-IL,57,176,132.1,7529.7,True
2022-06-25,P0305,WH-Seattle-WA,111,136,522.46,57993.06,True
2022-06-25,P0263,WH-Chicago-IL,235,63,774.69,182052.15,False
2022-06-25,P0300,WH-Chicago-IL,108,104,694.1,74962.8,False
2022-06-25,P0266,WH-Seattle-WA,693,219,169.21,117262.53,False
2022-06-25,P0173,WH-Seattle-WA,653,175,535.84,349903.52,False
2022-06-25,P0236,WH-FortWorth-TX,421,198,614.82,258839.22,False
