production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status,year,month,month_name,quarter,day_of_week,week_number
PRD-000788,FP-004,2024-08-16,Line-B,14,Afternoon,MCH-08,OPR-059,Completed,2024,8,Aug,3,Friday,33
PRD-000789,FP-006,2024-06-28,Line-A,17,Afternoon,MCH-01,OPR-014,Completed,2024,6,Jun,2,Friday,26
PRD-000790,FP-001,2023-10-23,Line-D,36,Morning,MCH-08,OPR-042,Partial,2023,10,Oct,4,Monday,43
PRD-000791,FP-001,2024-02-16,Line-A,29,Morning,MCH-08,OPR-048,Scrapped,2024,2,Feb,1,Friday,7
PRD-000792,FP-007,2024-08-15,Line-C,14,Morning,MCH-03,OPR-018,Completed,2024,8,Aug,3,Thursday,33
PRD-000793,FP-005,2023-01-23,Line-B,26,Morning,MCH-02,OPR-052,Completed,2023,1,Jan,1,Monday,4
PRD-000794,FP-002,2024-08-21,Line-C,10,Morning,MCH-09,OPR-052,Completed,2024,8,Aug,3,Wednesday,34
PRD-000795,FP-003,2024-07-03,Line-A,26,Morning,MCH-01,OPR-024,Completed,2024,7,Jul,3,Wednesday,27
PRD-000796,FP-004,2024-12-19,Line-A,12,Morning,MCH-06,OPR-043,Completed,2024,12,Dec,4,Thursday,51
PRD-000797,FP-004,2024-06-11,Line-C,29,Afternoon,MCH-08,OPR-059,Completed,2024,6,Jun,2,Tuesday,24
PRD-000798,FP-008,2022-01-28,Line-C,11,Morning,MCH-02,OPR-028,Partial,2022,1,Jan,1,Friday,4
PRD-000799,FP-009,2023-06-23,Line-C,3,Night,MCH-15,OPR-034,Scrapped,2023,6,Jun,2,Friday,25
PRD-000800,FP-006,2024-07-04,Line-A,15,Morning,MCH-01,OPR-039,Partial,2024,7,Jul,3,Thursday,27
PRD-000801,FP-003,2022-12-24,Line-B,22,Morning,MCH-13,OPR-028,Completed,2022,12,Dec,4,Saturday,51
PRD-000802,FP-008,2023-06-06,Line-D,9,Morning,MCH-02,OPR-019,Completed,2023,6,Jun,2,Tuesday,23
PRD-000803,FP-010,2022-06-23,Line-C,7,Night,MCH-10,OPR-051,Partial,2022,6,Jun,2,Thursday,25
PRD-000804,FP-002,2022-12-20,Line-D,12,Night,MCH-04,OPR-025,Scrapped,2022,12,Dec,4,Tuesday,51
PRD-000805,FP-008,2022-04-16,Line-C,10,Night,MCH-08,OPR-004,Scrapped,2022,4,Apr,2,Saturday,15
PRD-000806,FP-007,2022-10-13,Line-B,18,Morning,MCH-07,OPR-013,Completed,2022,10,Oct,4,Thursday,41
PRD-000807,FP-007,2023-09-15,Line-C,9,Morning,MCH-11,OPR-022,Partial,2023,9,Sep,3,Friday,37
PRD-000808,FP-002,2024-01-19,Line-D,17,Afternoon,MCH-10,OPR-010,Completed,2024,1,Jan,1,Friday,3
PRD-000809,FP-001,2023-02-10,Line-D,15,Morning,MCH-08,OPR-005,Completed,2023,2,Feb,1,Friday,6
PRD-000810,FP-008,2022-01-16,Line-B,16,Afternoon,MCH-07,OPR-049,Scrapped,2022,1,Jan,1,Sunday,2
PRD-000811,FP-001,2023-06-04,Line-C,19,Night,MCH-05,OPR-058,Completed,2023,6,Jun,2,Sunday,22
PRD-000812,FP-002,2024-02-02,Line-D,15,Afternoon,MCH-04,OPR-044,Completed,2024,2,Feb,1,Friday,5
PRD-000813,FP-005,2023-08-27,Line-B,9,Night,MCH-11,OPR-024,Completed,2023,8,Aug,3,Sunday,34
PRD-000814,FP-009,2022-12-20,Line-D,37,Afternoon,MCH-15,OPR-016,Scrapped,2022,12,Dec,4,Tuesday,51
PRD-000815,FP-009,2023-03-20,Line-B,4,Afternoon,MCH-10,OPR-023,Completed,2023,3,Mar,1,Monday,12
PRD-000816,FP-006,2024-08-03,Line-A,14,Afternoon,MCH-07,OPR-038,Completed,2024,8,Aug,3,Saturday,31
PRD-000817,FP-006,2022-01-24,Line-D,18,Night,MCH-02,OPR-004,Completed,2022,1,Jan,1,Monday,4
PRD-000818,FP-010,2022-07-27,Line-B,23,Afternoon,MCH-04,OPR-028,Scrapped,2022,7,Jul,3,Wednesday,30
PRD-000819,FP-003,2022-04-19,Line-A,22,Afternoon,MCH-09,OPR-018,Completed,2022,4,Apr,2,Tuesday,16
PRD-000820,FP-004,2024-12-29,Line-C,10,Afternoon,MCH-07,OPR-037,Completed,2024,12,Dec,4,Sunday,52
PRD-000821,FP-005,2024-08-01,Line-C,20,Night,MCH-14,OPR-026,Completed,2024,8,Aug,3,Thursday,31
PRD-000822,FP-010,2023-04-19,Line-D,20,Afternoon,MCH-11,OPR-047,Partial,2023,4,Apr,2,Wednesday,16
PRD-000823,FP-010,2024-04-16,Line-B,25,Night,MCH-01,OPR-037,Partial,2024,4,Apr,2,Tuesday,16
PRD-000824,FP-005,2023-03-20,Line-C,16,Morning,MCH-11,OPR-056,Partial,2023,3,Mar,1,Monday,12
PRD-000825,FP-001,2022-11-11,Line-A,36,Morning,MCH-06,OPR-015,Partial,2022,11,Nov,4,Friday,45
PRD-000826,FP-001,2022-06-18,Line-A,4,Morning,MCH-10,OPR-022,Partial,2022,6,Jun,2,Saturday,24
PRD-000827,FP-009,2022-11-18,Line-D,20,Afternoon,MCH-14,OPR-006,Completed,2022,11,Nov,4,Friday,46
PRD-000828,FP-010,2023-09-09,Line-B,5,Night,MCH-07,OPR-021,Partial,2023,9,Sep,3,Saturday,36
PRD-000829,FP-004,2024-08-21,Line-C,28,Morning,MCH-04,OPR-005,Completed,2024,8,Aug,3,Wednesday,34
PRD-000830,FP-008,2024-06-29,Line-B,7,Afternoon,MCH-04,OPR-001,Completed,2024,6,Jun,2,Saturday,26
PRD-000831,FP-005,2023-04-27,Line-A,28,Afternoon,MCH-04,OPR-032,Completed,2023,4,Apr,2,Thursday,17
PRD-000832,FP-009,2023-12-02,Line-B,39,Night,MCH-14,OPR-053,Completed,2023,12,Dec,4,Saturday,48
PRD-000833,FP-005,2023-01-06,Line-D,2,Morning,MCH-05,OPR-021,Completed,2023,1,Jan,1,Friday,1
PRD-000834,FP-009,2023-09-29,Line-A,28,Afternoon,MCH-09,OPR-010,Completed,2023,9,Sep,3,Friday,39
PRD-000835,FP-003,2024-02-04,Line-D,11,Morning,MCH-13,OPR-048,Completed,2024,2,Feb,1,Sunday,5
PRD-000836,FP-010,2024-02-05,Line-A,9,Night,MCH-14,OPR-023,Completed,2024,2,Feb,1,Monday,6
PRD-000837,FP-008,2023-10-24,Line-C,6,Morning,MCH-01,OPR-037,Partial,2023,10,Oct,4,Tuesday,43
PRD-000838,FP-008,2023-08-24,Line-B,11,Night,MCH-05,OPR-007,Partial,2023,8,Aug,3,Thursday,34
PRD-000839,FP-004,2022-08-20,Line-D,16,Morning,MCH-03,OPR-049,Completed,2022,8,Aug,3,Saturday,33
PRD-000840,FP-004,2022-07-15,Line-C,29,Afternoon,MCH-09,OPR-056,Partial,2022,7,Jul,3,Friday,28
PRD-000841,FP-007,2023-06-04,Line-C,24,Afternoon,MCH-15,OPR-057,Partial,2023,6,Jun,2,Sunday,22
PRD-000842,FP-010,2024-10-11,Line-D,10,Afternoon,MCH-03,OPR-021,Completed,2024,10,Oct,4,Friday,41
PRD-000843,FP-001,2024-08-28,Line-A,15,Morning,MCH-14,OPR-043,Partial,2024,8,Aug,3,Wednesday,35
PRD-000844,FP-003,2023-09-25,Line-D,16,Morning,MCH-10,OPR-001,Scrapped,2023,9,Sep,3,Monday,39
PRD-000845,FP-004,2022-12-15,Line-B,21,Morning,MCH-06,OPR-039,Scrapped,2022,12,Dec,4,Thursday,50
PRD-000846,FP-008,2024-06-04,Line-D,25,Afternoon,MCH-04,OPR-019,Completed,2024,6,Jun,2,Tuesday,23
PRD-000847,FP-004,2024-04-05,Line-C,20,Night,MCH-03,OPR-037,Completed,2024,4,Apr,2,Friday,14
PRD-000848,FP-007,2022-03-10,Line-A,15,Night,MCH-01,OPR-039,Completed,2022,3,Mar,1,Thursday,10
PRD-000849,FP-001,2024-03-25,Line-C,3,Morning,MCH-13,OPR-059,Completed,2024,3,Mar,1,Monday,13
PRD-000850,FP-007,2022-04-08,Line-B,3,Night,MCH-01,OPR-040,Completed,2022,4,Apr,2,Friday,14
PRD-000851,FP-003,2024-06-22,Line-A,9,Morning,MCH-07,OPR-041,Partial,2024,6,Jun,2,Saturday,25
PRD-000852,FP-008,2022-11-04,Line-A,37,Afternoon,MCH-01,OPR-057,Scrapped,2022,11,Nov,4,Friday,44
PRD-000853,FP-009,2022-05-14,Line-A,6,Morning,MCH-10,OPR-019,Partial,2022,5,May,2,Saturday,19
PRD-000854,FP-007,2022-07-29,Line-B,9,Morning,MCH-08,OPR-054,Completed,2022,7,Jul,3,Friday,30
PRD-000855,FP-006,2022-04-20,Line-A,28,Afternoon,MCH-01,OPR-012,Scrapped,2022,4,Apr,2,Wednesday,16
PRD-000856,FP-009,2023-10-10,Line-D,21,Afternoon,MCH-09,OPR-050,Completed,2023,10,Oct,4,Tuesday,41
PRD-000857,FP-002,2024-03-16,Line-D,12,Morning,MCH-05,OPR-002,Completed,2024,3,Mar,1,Saturday,11
PRD-000858,FP-004,2022-11-08,Line-B,4,Night,MCH-12,OPR-034,Scrapped,2022,11,Nov,4,Tuesday,45
PRD-000859,FP-003,2022-11-17,Line-D,32,Morning,MCH-13,OPR-011,Completed,2022,11,Nov,4,Thursday,46
PRD-000860,FP-009,2023-02-05,Line-C,16,Night,MCH-12,OPR-015,Completed,2023,2,Feb,1,Sunday,5
PRD-000861,FP-006,2024-02-29,Line-B,12,Morning,MCH-03,OPR-050,Completed,2024,2,Feb,1,Thursday,9
PRD-000862,FP-003,2022-08-25,Line-D,15,Night,MCH-05,OPR-034,Completed,2022,8,Aug,3,Thursday,34
PRD-000863,FP-008,2022-07-03,Line-C,30,Morning,MCH-09,OPR-059,Completed,2022,7,Jul,3,Sunday,26
PRD-000864,FP-002,2024-10-08,Line-D,21,Afternoon,MCH-12,OPR-051,Partial,2024,10,Oct,4,Tuesday,41
PRD-000865,FP-005,2022-07-06,Line-C,3,Afternoon,MCH-12,OPR-057,Partial,2022,7,Jul,3,Wednesday,27
PRD-000866,FP-010,2022-07-28,Line-B,16,Afternoon,MCH-05,OPR-042,Completed,2022,7,Jul,3,Thursday,30
PRD-000867,FP-001,2022-06-28,Line-C,2,Morning,MCH-12,OPR-018,Completed,2022,6,Jun,2,Tuesday,26
PRD-000868,FP-008,2024-03-06,Line-C,13,Afternoon,MCH-10,OPR-036,Completed,2024,3,Mar,1,Wednesday,10
PRD-000869,FP-007,2022-08-11,Line-C,6,Night,MCH-04,OPR-005,Completed,2022,8,Aug,3,Thursday,32
PRD-000870,FP-005,2024-07-01,Line-A,17,Morning,MCH-03,OPR-028,Completed,2024,7,Jul,3,Monday,27
PRD-000871,FP-003,2023-11-29,Line-A,10,Night,MCH-13,OPR-043,Completed,2023,11,Nov,4,Wednesday,48
PRD-000872,FP-005,2022-08-29,Line-D,16,Morning,MCH-08,OPR-030,Scrapped,2022,8,Aug,3,Monday,35
PRD-000873,FP-009,2024-12-15,Line-C,5,Night,MCH-06,OPR-031,Completed,2024,12,Dec,4,Sunday,50
PRD-000874,FP-001,2024-02-17,Line-D,3,Morning,MCH-05,OPR-030,Scrapped,2024,2,Feb,1,Saturday,7
PRD-000875,FP-007,2023-11-10,Line-D,14,Morning,MCH-08,OPR-039,Completed,2023,11,Nov,4,Friday,45
PRD-000876,FP-008,2022-06-01,Line-C,2,Afternoon,MCH-06,OPR-039,Scrapped,2022,6,Jun,2,Wednesday,22
PRD-000877,FP-009,2022-06-21,Line-A,23,Night,MCH-07,OPR-026,Completed,2022,6,Jun,2,Tuesday,25
PRD-000878,FP-010,2024-11-21,Line-B,4,Afternoon,MCH-01,OPR-039,Partial,2024,11,Nov,4,Thursday,47
PRD-000879,FP-010,2023-01-23,Line-D,5,Afternoon,MCH-12,OPR-021,Completed,2023,1,Jan,1,Monday,4
PRD-000880,FP-009,2022-12-07,Line-D,9,Morning,MCH-11,OPR-046,Completed,2022,12,Dec,4,Wednesday,49
PRD-000881,FP-007,2024-02-27,Line-B,7,Night,MCH-01,OPR-056,Completed,2024,2,Feb,1,Tuesday,9
PRD-000882,FP-004,2022-10-16,Line-B,39,Night,MCH-07,OPR-015,Completed,2022,10,Oct,4,Sunday,41
PRD-000883,FP-008,2022-10-17,Line-D,27,Morning,MCH-12,OPR-022,Completed,2022,10,Oct,4,Monday,42
PRD-000884,FP-006,2022-05-18,Line-A,7,Afternoon,MCH-06,OPR-035,Completed,2022,5,May,2,Wednesday,20
PRD-000885,FP-007,2024-04-05,Line-C,13,Morning,MCH-06,OPR-015,Completed,2024,4,Apr,2,Friday,14
PRD-000886,FP-001,2023-03-03,Line-C,12,Night,MCH-01,OPR-042,Scrapped,2023,3,Mar,1,Friday,9
PRD-000887,FP-001,2023-11-14,Line-A,13,Afternoon,MCH-04,OPR-021,Scrapped,2023,11,Nov,4,Tuesday,46
PRD-000888,FP-007,2024-08-08,Line-C,25,Afternoon,MCH-10,OPR-048,Completed,2024,8,Aug,3,Thursday,32
PRD-000889,FP-006,2024-12-07,Line-C,8,Night,MCH-02,OPR-018,Completed,2024,12,Dec,4,Saturday,49
PRD-000890,FP-009,2023-11-28,Line-B,2,Night,MCH-10,OPR-032,Completed,2023,11,Nov,4,Tuesday,48
PRD-000891,FP-004,2024-01-03,Line-A,30,Afternoon,MCH-06,OPR-002,Completed,2024,1,Jan,1,Wednesday,1
PRD-000892,FP-009,2023-10-22,Line-C,16,Morning,MCH-13,OPR-001,Completed,2023,10,Oct,4,Sunday,42
PRD-000893,FP-009,2024-12-08,Line-B,27,Afternoon,MCH-03,OPR-030,Completed,2024,12,Dec,4,Sunday,49
PRD-000894,FP-004,2024-09-15,Line-C,7,Morning,MCH-04,OPR-053,Completed,2024,9,Sep,3,Sunday,37
PRD-000895,FP-010,2022-12-23,Line-D,29,Night,MCH-11,OPR-049,Completed,2022,12,Dec,4,Friday,51
PRD-000896,FP-006,2024-09-09,Line-A,13,Afternoon,MCH-07,OPR-045,Completed,2024,9,Sep,3,Monday,37
PRD-000897,FP-004,2022-12-13,Line-A,6,Morning,MCH-15,OPR-045,Completed,2022,12,Dec,4,Tuesday,50
PRD-000898,FP-001,2022-01-01,Line-D,3,Afternoon,MCH-09,OPR-058,Completed,2022,1,Jan,1,Saturday,52
PRD-000899,FP-001,2023-03-10,Line-C,17,Afternoon,MCH-11,OPR-046,Completed,2023,3,Mar,1,Friday,10
PRD-000900,FP-001,2022-08-27,Line-C,24,Morning,MCH-14,OPR-021,Scrapped,2022,8,Aug,3,Saturday,34
PRD-000901,FP-009,2022-07-24,Line-C,11,Night,MCH-04,OPR-016,Completed,2022,7,Jul,3,Sunday,29
PRD-000902,FP-002,2022-01-01,Line-C,20,Morning,MCH-06,OPR-050,Completed,2022,1,Jan,1,Saturday,52
PRD-000903,FP-004,2024-10-21,Line-D,40,Afternoon,MCH-11,OPR-009,Completed,2024,10,Oct,4,Monday,43
PRD-000904,FP-004,2024-07-27,Line-D,8,Afternoon,MCH-06,OPR-045,Scrapped,2024,7,Jul,3,Saturday,30
PRD-000905,FP-002,2022-10-05,Line-D,24,Night,MCH-07,OPR-022,Partial,2022,10,Oct,4,Wednesday,40
PRD-000906,FP-004,2024-12-05,Line-C,13,Morning,MCH-14,OPR-038,Completed,2024,12,Dec,4,Thursday,49
PRD-000907,FP-006,2023-03-09,Line-B,6,Morning,MCH-01,OPR-001,Partial,2023,3,Mar,1,Thursday,10
PRD-000908,FP-003,2022-07-16,Line-B,30,Night,MCH-12,OPR-037,Scrapped,2022,7,Jul,3,Saturday,28
PRD-000909,FP-004,2022-08-31,Line-C,28,Afternoon,MCH-15,OPR-033,Scrapped,2022,8,Aug,3,Wednesday,35
PRD-000910,FP-006,2024-12-29,Line-C,32,Afternoon,MCH-10,OPR-044,Completed,2024,12,Dec,4,Sunday,52
PRD-000911,FP-008,2023-10-02,Line-B,27,Night,MCH-02,OPR-043,Completed,2023,10,Oct,4,Monday,40
PRD-000912,FP-003,2023-10-12,Line-A,2,Night,MCH-13,OPR-040,Completed,2023,10,Oct,4,Thursday,41
PRD-000913,FP-009,2022-03-13,Line-C,10,Afternoon,MCH-04,OPR-021,Completed,2022,3,Mar,1,Sunday,10
PRD-000914,FP-003,2022-08-04,Line-C,19,Night,MCH-01,OPR-047,Partial,2022,8,Aug,3,Thursday,31
PRD-000915,FP-007,2024-06-09,Line-C,20,Morning,MCH-14,OPR-054,Completed,2024,6,Jun,2,Sunday,23
PRD-000916,FP-001,2024-05-10,Line-A,12,Night,MCH-07,OPR-043,Completed,2024,5,May,2,Friday,19
PRD-000917,FP-005,2022-05-18,Line-C,5,Night,MCH-13,OPR-030,Scrapped,2022,5,May,2,Wednesday,20
PRD-000918,FP-002,2024-04-02,Line-D,21,Night,MCH-02,OPR-018,Completed,2024,4,Apr,2,Tuesday,14
PRD-000919,FP-001,2023-02-02,Line-D,4,Afternoon,MCH-07,OPR-009,Partial,2023,2,Feb,1,Thursday,5
PRD-000920,FP-004,2024-08-05,Line-B,30,Morning,MCH-10,OPR-046,Completed,2024,8,Aug,3,Monday,32
PRD-000921,FP-001,2023-01-28,Line-B,4,Morning,MCH-12,OPR-059,Scrapped,2023,1,Jan,1,Saturday,4
PRD-000922,FP-001,2024-07-30,Line-B,10,Night,MCH-08,OPR-057,Completed,2024,7,Jul,3,Tuesday,31
PRD-000923,FP-004,2023-11-20,Line-D,32,Night,MCH-14,OPR-060,Completed,2023,11,Nov,4,Monday,47
PRD-000924,FP-002,2024-06-12,Line-B,5,Afternoon,MCH-05,OPR-007,Completed,2024,6,Jun,2,Wednesday,24
PRD-000925,FP-009,2022-03-23,Line-A,26,Morning,MCH-10,OPR-039,Scrapped,2022,3,Mar,1,Wednesday,12
PRD-000926,FP-003,2024-08-27,Line-D,11,Night,MCH-10,OPR-045,Completed,2024,8,Aug,3,Tuesday,35
PRD-000927,FP-010,2024-12-21,Line-A,6,Morning,MCH-15,OPR-027,Completed,2024,12,Dec,4,Saturday,51
PRD-000928,FP-004,2022-10-08,Line-A,36,Afternoon,MCH-02,OPR-007,Completed,2022,10,Oct,4,Saturday,40
PRD-000929,FP-001,2023-04-26,Line-B,28,Night,MCH-04,OPR-004,Completed,2023,4,Apr,2,Wednesday,17
PRD-000930,FP-009,2022-02-01,Line-D,10,Morning,MCH-03,OPR-007,Partial,2022,2,Feb,1,Tuesday,5
PRD-000931,FP-005,2024-02-24,Line-B,27,Morning,MCH-07,OPR-047,Completed,2024,2,Feb,1,Saturday,8
PRD-000932,FP-009,2023-10-01,Line-A,9,Morning,MCH-08,OPR-058,Scrapped,2023,10,Oct,4,Sunday,39
PRD-000933,FP-005,2023-12-16,Line-C,6,Morning,MCH-14,OPR-016,Partial,2023,12,Dec,4,Saturday,50
PRD-000934,FP-005,2023-11-09,Line-B,16,Night,MCH-08,OPR-003,Completed,2023,11,Nov,4,Thursday,45
PRD-000935,FP-008,2023-03-07,Line-B,29,Night,MCH-14,OPR-012,Partial,2023,3,Mar,1,Tuesday,10
PRD-000936,FP-006,2023-11-05,Line-D,12,Morning,MCH-05,OPR-045,Completed,2023,11,Nov,4,Sunday,44
PRD-000937,FP-005,2022-10-11,Line-A,27,Night,MCH-15,OPR-017,Completed,2022,10,Oct,4,Tuesday,41
PRD-000938,FP-003,2023-01-01,Line-B,24,Morning,MCH-04,OPR-002,Partial,2023,1,Jan,1,Sunday,52
PRD-000939,FP-004,2022-01-08,Line-D,24,Morning,MCH-15,OPR-007,Completed,2022,1,Jan,1,Saturday,1
PRD-000940,FP-002,2022-12-29,Line-A,37,Morning,MCH-01,OPR-055,Completed,2022,12,Dec,4,Thursday,52
PRD-000941,FP-002,2023-08-28,Line-A,19,Afternoon,MCH-12,OPR-015,Partial,2023,8,Aug,3,Monday,35
PRD-000942,FP-001,2022-10-05,Line-D,17,Afternoon,MCH-02,OPR-038,Completed,2022,10,Oct,4,Wednesday,40
PRD-000943,FP-001,2022-10-13,Line-C,29,Night,MCH-04,OPR-014,Completed,2022,10,Oct,4,Thursday,41
PRD-000944,FP-006,2022-05-29,Line-A,7,Night,MCH-07,OPR-031,Scrapped,2022,5,May,2,Sunday,21
PRD-000945,FP-004,2023-09-17,Line-B,17,Afternoon,MCH-05,OPR-025,Completed,2023,9,Sep,3,Sunday,37
PRD-000946,FP-004,2022-12-06,Line-C,10,Morning,MCH-04,OPR-033,Completed,2022,12,Dec,4,Tuesday,49
PRD-000947,FP-005,2024-07-31,Line-A,6,Afternoon,MCH-04,OPR-025,Partial,2024,7,Jul,3,Wednesday,31
PRD-000948,FP-009,2023-06-23,Line-D,23,Afternoon,MCH-09,OPR-032,Completed,2023,6,Jun,2,Friday,25
PRD-000949,FP-008,2023-11-02,Line-D,13,Morning,MCH-12,OPR-024,Partial,2023,11,Nov,4,Thursday,44
PRD-000950,FP-007,2024-09-18,Line-A,28,Morning,MCH-13,OPR-040,Completed,2024,9,Sep,3,Wednesday,38
PRD-000951,FP-009,2023-08-27,Line-D,20,Night,MCH-09,OPR-052,Completed,2023,8,Aug,3,Sunday,34
PRD-000952,FP-004,2022-01-03,Line-D,11,Night,MCH-04,OPR-003,Scrapped,2022,1,Jan,1,Monday,1
PRD-000953,FP-002,2022-07-04,Line-A,7,Night,MCH-13,OPR-008,Completed,2022,7,Jul,3,Monday,27
PRD-000954,FP-008,2023-01-31,Line-D,22,Morning,MCH-10,OPR-006,Partial,2023,1,Jan,1,Tuesday,5
PRD-000955,FP-003,2023-04-02,Line-B,30,Morning,MCH-01,OPR-042,Completed,2023,4,Apr,2,Sunday,13
PRD-000956,FP-002,2023-05-23,Line-A,29,Afternoon,MCH-12,OPR-035,Completed,2023,5,May,2,Tuesday,21
PRD-000957,FP-006,2022-10-11,Line-B,31,Night,MCH-08,OPR-025,Completed,2022,10,Oct,4,Tuesday,41
PRD-000958,FP-008,2023-07-26,Line-B,6,Morning,MCH-03,OPR-038,Completed,2023,7,Jul,3,Wednesday,30
PRD-000959,FP-004,2023-04-29,Line-B,18,Afternoon,MCH-06,OPR-016,Partial,2023,4,Apr,2,Saturday,17
PRD-000960,FP-003,2023-02-03,Line-D,29,Morning,MCH-11,OPR-047,Completed,2023,2,Feb,1,Friday,5
PRD-000961,FP-006,2024-07-06,Line-B,6,Afternoon,MCH-07,OPR-056,Partial,2024,7,Jul,3,Saturday,27
PRD-000962,FP-002,2024-03-12,Line-C,28,Morning,MCH-12,OPR-001,Completed,2024,3,Mar,1,Tuesday,11
PRD-000963,FP-008,2024-05-03,Line-A,3,Night,MCH-12,OPR-049,Completed,2024,5,May,2,Friday,18
PRD-000964,FP-007,2022-02-07,Line-C,22,Morning,MCH-14,OPR-010,Completed,2022,2,Feb,1,Monday,6
PRD-000965,FP-006,2024-04-03,Line-C,6,Night,MCH-08,OPR-033,Completed,2024,4,Apr,2,Wednesday,14
PRD-000966,FP-009,2022-04-27,Line-A,29,Morning,MCH-08,OPR-050,Completed,2022,4,Apr,2,Wednesday,17
PRD-000967,FP-010,2022-05-01,Line-D,25,Morning,MCH-06,OPR-027,Partial,2022,5,May,2,Sunday,17
PRD-000968,FP-009,2024-12-01,Line-B,21,Night,MCH-06,OPR-009,Completed,2024,12,Dec,4,Sunday,48
PRD-000969,FP-009,2022-05-30,Line-B,13,Night,MCH-11,OPR-059,Completed,2022,5,May,2,Monday,22
PRD-000970,FP-010,2024-02-09,Line-B,21,Morning,MCH-09,OPR-046,Completed,2024,2,Feb,1,Friday,6
PRD-000971,FP-001,2022-12-29,Line-D,12,Night,MCH-14,OPR-022,Completed,2022,12,Dec,4,Thursday,52
PRD-000972,FP-010,2024-09-01,Line-A,4,Afternoon,MCH-07,OPR-021,Scrapped,2024,9,Sep,3,Sunday,35
PRD-000973,FP-004,2023-06-10,Line-B,10,Morning,MCH-04,OPR-022,Completed,2023,6,Jun,2,Saturday,23
PRD-000974,FP-010,2022-01-27,Line-C,26,Afternoon,MCH-05,OPR-041,Scrapped,2022,1,Jan,1,Thursday,4
PRD-000975,FP-006,2023-10-10,Line-B,40,Morning,MCH-01,OPR-005,Completed,2023,10,Oct,4,Tuesday,41
PRD-000976,FP-002,2023-05-17,Line-C,14,Afternoon,MCH-03,OPR-035,Completed,2023,5,May,2,Wednesday,20
PRD-000977,FP-004,2024-12-28,Line-A,6,Afternoon,MCH-08,OPR-054,Partial,2024,12,Dec,4,Saturday,52
PRD-000978,FP-007,2023-03-25,Line-B,29,Night,MCH-10,OPR-016,Completed,2023,3,Mar,1,Saturday,12
PRD-000979,FP-009,2022-12-26,Line-A,14,Morning,MCH-14,OPR-046,Partial,2022,12,Dec,4,Monday,52
PRD-000980,FP-007,2024-02-03,Line-A,13,Afternoon,MCH-05,OPR-002,Scrapped,2024,2,Feb,1,Saturday,5
PRD-000981,FP-002,2022-06-23,Line-B,8,Morning,MCH-12,OPR-012,Completed,2022,6,Jun,2,Thursday,25
PRD-000982,FP-001,2024-03-31,Line-C,28,Morning,MCH-12,OPR-029,Scrapped,2024,3,Mar,1,Sunday,13
PRD-000983,FP-008,2022-05-28,Line-A,11,Morning,MCH-06,OPR-027,Completed,2022,5,May,2,Saturday,21
PRD-000984,FP-002,2023-04-21,Line-A,30,Afternoon,MCH-15,OPR-056,Completed,2023,4,Apr,2,Friday,16
PRD-000985,FP-008,2024-08-25,Line-A,16,Night,MCH-01,OPR-013,Completed,2024,8,Aug,3,Sunday,34
PRD-000986,FP-006,2023-08-08,Line-C,30,Morning,MCH-10,OPR-033,Completed,2023,8,Aug,3,Tuesday,32
PRD-000987,FP-005,2023-04-19,Line-A,15,Morning,MCH-03,OPR-010,Partial,2023,4,Apr,2,Wednesday,16
PRD-000988,FP-003,2024-05-02,Line-D,19,Night,MCH-12,OPR-024,Completed,2024,5,May,2,Thursday,18
PRD-000989,FP-006,2023-12-17,Line-D,16,Night,MCH-02,OPR-017,Completed,2023,12,Dec,4,Sunday,50
PRD-000990,FP-001,2023-04-21,Line-B,18,Afternoon,MCH-15,OPR-047,Completed,2023,4,Apr,2,Friday,16
PRD-000991,FP-007,2022-01-16,Line-B,13,Afternoon,MCH-08,OPR-048,Completed,2022,1,Jan,1,Sunday,2
PRD-000992,FP-007,2024-04-01,Line-A,21,Morning,MCH-09,OPR-020,Partial,2024,4,Apr,2,Monday,14
PRD-000993,FP-002,2022-06-21,Line-A,16,Afternoon,MCH-13,OPR-056,Completed,2022,6,Jun,2,Tuesday,25
PRD-000994,FP-001,2024-05-13,Line-B,24,Night,MCH-10,OPR-054,Completed,2024,5,May,2,Monday,20
PRD-000995,FP-005,2023-11-17,Line-A,40,Afternoon,MCH-09,OPR-059,Completed,2023,11,Nov,4,Friday,46
PRD-000996,FP-001,2022-12-25,Line-B,16,Afternoon,MCH-02,OPR-052,Scrapped,2022,12,Dec,4,Sunday,51
PRD-000997,FP-002,2024-02-09,Line-C,3,Afternoon,MCH-09,OPR-014,Scrapped,2024,2,Feb,1,Friday,6
PRD-000998,FP-001,2024-08-09,Line-A,25,Night,MCH-04,OPR-009,Completed,2024,8,Aug,3,Friday,32
PRD-000999,FP-001,2024-08-13,Line-B,23,Morning,MCH-12,OPR-019,Completed,2024,8,Aug,3,Tuesday,33
PRD-001000,FP-007,2022-01-31,Line-A,2,Morning,MCH-15,OPR-002,Scrapped,2022,1,Jan,1,Monday,5
PRD-001001,FP-003,2022-02-24,Line-C,2,Night,MCH-11,OPR-035,Completed,2022,2,Feb,1,Thursday,8
PRD-001002,FP-003,2023-08-10,Line-A,24,Afternoon,MCH-07,OPR-053,Completed,2023,8,Aug,3,Thursday,32
PRD-001003,FP-003,2022-05-22,Line-B,22,Morning,MCH-01,OPR-026,Completed,2022,5,May,2,Sunday,20
